source,title,client_name,order_number,pacing_type,start_date,end_date,strategy,monthly,total,rate
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Fresh Start Cleaning #51991,7MOU KY,51991,impression,2026-05-27,2026-08-31,SM AI,22059.0,66176.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Kentucky Center for Leadership #55640,7MOU KY,55640,impression,2026-08-26,2026-09-24,SM Retargeting,29412.0,29412.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Kentucky Center for Leadership #55640,7MOU KY,55640,impression,2026-08-26,2026-09-24,SM AI,29412.0,29412.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Kentucky Center for Leadership #55640,7MOU KY,55640,impression,2026-08-26,2026-09-24,SM B2B Behavioral,29412.0,29412.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Ken Waddell - Remax Real Estate #52301,7MOU KY,52301,impression,2026-04-09,2026-10-31,YT Channels - Retargeting,18750.0,112500.0,6.61
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Ken Waddell - Remax Real Estate #52301,7MOU KY,52301,impression,2026-04-09,2026-10-31,YT Channels - Categories,18750.0,112500.0,6.61
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Morgantown Bank & Trust #51836,7MOU KY,51836,impression,2026-09-01,2027-02-28,CTV Retargeting,7576.0,45454.0,12.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Morgantown Bank & Trust #51836,7MOU KY,51836,impression,2026-09-01,2027-02-28,CTV AI,7576.0,45454.0,12.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Morgantown Bank & Trust #51836,7MOU KY,51836,impression,2026-09-01,2027-02-28,CTV Behavioral,7576.0,45454.0,12.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Lindsey Institute of Cosmetology #54847,7MOU KY,54847,impression,2026-07-07,2026-08-05,MC Site Retargeting,10000.0,10000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Lindsey Institute of Cosmetology #54847,7MOU KY,54847,impression,2026-07-07,2026-08-05,MC Behavioral,90000.0,90000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - R&R Heating and Air Conditioning #53359,7MOU KY,53359,impression,2026-07-06,2026-09-30,SM CTV Retargeting,12500.0,37500.0,12.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - R&R Heating and Air Conditioning #53359,7MOU KY,53359,impression,2026-07-06,2026-09-30,SM CTV Behavioral,12500.0,37500.0,12.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Renegade Marine - BG #54289,7MOU KY,54289,impression,2026-05-22,2026-08-31,Amazon Video Retargeting,8750.0,26250.0,6.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Renegade Marine - BG #54289,7MOU KY,54289,impression,2026-05-22,2026-08-31,Amazon Video Behavioral,8750.0,26250.0,6.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Renegade Marine - BG #54289,7MOU KY,54289,impression,2026-05-22,2026-08-31,Amazon Prime CTV Genres,7500.0,22500.0,20.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Rivendell Behavioral Health Services of Kentucky #51532,7MOU KY,51532,impression,2026-07-14,2026-07-31,YouTube+ Categories,37500.0,37500.0,5.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Service One Credit Union #52753,7MOU KY,52753,impression,2026-04-15,2027-03-31,Amazon CTV Retargeting,9292.0,111498.0,15.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Service One Credit Union #52750,7MOU KY,52750,click,2026-06-01,2026-11-30,PPC Dynamic,1750.0,10500.0,3.56
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Southern Kentucky Performing Arts Center (SKyPAC) #51251,7MOU KY,51251,impression,2026-02-04,2026-08-15,SM Retargeting,14706.0,88235.0,2.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Southern Kentucky Performing Arts Center (SKyPAC) #51251,7MOU KY,51251,impression,2026-02-04,2026-08-15,SM Keyword,14706.0,88235.0,2.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Southern Kentucky Performing Arts Center (SKyPAC) #51251,7MOU KY,51251,impression,2026-02-04,2026-08-15,SM Behavioral - Concerts/Events,14706.0,88235.0,2.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Southern Kentucky Performing Arts Center (SKyPAC) #51251,7MOU KY,51251,impression,2026-02-04,2026-08-15,SM AI,14706.0,88235.0,2.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Studle Financial Services #46765,7MOU KY,46765,impression,2025-05-15,2026-04-30,Amazon Video Retargeting,13889.0,166664.0,6.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Studle Financial Services #46765,7MOU KY,46765,impression,2025-05-15,2026-04-30,Amazon Video Behavioral,13889.0,166664.0,6.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Studle Financial Services #46765,7MOU KY,46765,impression,2025-05-15,2026-04-30,Amazon Prime OTT,13889.0,166664.0,20.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - The Grove Event Venue #54913,7MOU KY,54913,impression,2026-07-30,2026-10-31,SM CTV Retargeting,12097.0,36290.0,14.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - The Grove Event Venue #54913,7MOU KY,54913,impression,2026-07-30,2026-10-31,SM CTV Behavioral,12097.0,36290.0,14.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Window World - Bowling Green #51329,7MOU KY,51329,impression,2026-02-05,2027-01-15,Amazon CTV Retargeting,6250.0,75000.0,15.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU KY - Window World - Bowling Green #51329,7MOU KY,51329,impression,2026-02-05,2027-01-15,Amazon CTV Categories,6250.0,75000.0,15.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU MAN - Elmira Downtown Development #53700,7MOU MAN,53700,impression,2026-05-12,2026-10-12,MC Categories,50000.0,250000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU MAN - Elmira Downtown Development #53700,7MOU MAN,53700,impression,2026-05-12,2026-10-12,MC Geo-Fencing,20000.0,100000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU MAN - Elmira Downtown Development #53700,7MOU MAN,53700,impression,2026-05-12,2026-10-12,MC Geo-Retargeting,20000.0,100000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU MAN - Elmira Downtown Development #53700,7MOU MAN,53700,impression,2026-05-12,2026-10-12,MC Site Retargeting,10000.0,50000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU MAN - Gannon Associates #54792,7MOU MAN,54792,event,2026-08-19,2026-12-19,PMAX,1500.0,6000.0,1500.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU MAN - Ingersoll-Rand Federal Credit Union #54178,7MOU MAN,54178,impression,2026-06-10,2026-12-31,MC Categories,60000.0,420000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU MAN - Ingersoll-Rand Federal Credit Union #54178,7MOU MAN,54178,impression,2026-06-10,2026-12-31,MC GF,30000.0,210000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU MAN - Ingersoll-Rand Federal Credit Union #54178,7MOU MAN,54178,impression,2026-06-10,2026-12-31,MC GR,30000.0,210000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU MAN - Troy Fair #55057,7MOU MAN,55057,impression,2026-07-13,2026-08-01,CTV Behavioral,20000.0,20000.0,12.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU MAN - Troy Fair #55057,7MOU MAN,55057,impression,2026-07-13,2026-08-01,Video Behavioral,30000.0,30000.0,6.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - All Seasons Powersports #53908,7MOU WV,53908,impression,2026-06-16,2026-08-01,SM Retargeting,40000.0,40000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - All Seasons Powersports #53908,7MOU WV,53908,impression,2026-06-16,2026-08-01,SM Behavioral - Outdoor Sport Recreation/Motorsports,40000.0,40000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - All Seasons Powersports #53908,7MOU WV,53908,impression,2026-06-16,2026-08-01,SM AI,40000.0,40000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - All Seasons Powersports #53908,7MOU WV,53908,impression,2026-06-16,2026-08-01,MC Site Retargeting,8000.0,16000.0,3.75
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - All Seasons Powersports #53908,7MOU WV,53908,impression,2026-06-16,2026-08-01,MC Geo-Fencing,27500.0,55000.0,3.75
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - All Seasons Powersports #53908,7MOU WV,53908,impression,2026-06-16,2026-08-01,MC Geo-Retargeting,27500.0,55000.0,3.75
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - All Seasons Powersports #53908,7MOU WV,53908,impression,2026-06-16,2026-08-01,MC Categories - HHI 50K+/Tractor Supply Co Shopper,47000.0,94000.0,3.75
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Lemon and Barrett's - Honda #55207,7MOU WV,55207,impression,2026-07-21,2026-09-30,MC Site Retargeting,12500.0,25000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Lemon and Barrett's - Honda #55207,7MOU WV,55207,impression,2026-07-21,2026-09-30,MC Geo-Fencing,12500.0,25000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Lemon and Barrett's - Honda #55207,7MOU WV,55207,impression,2026-07-21,2026-09-30,MC Geo-Retargeting,12500.0,25000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Lemon and Barrett's - Honda #55207,7MOU WV,55207,impression,2026-07-21,2026-09-30,MC Categories,12500.0,25000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Lemon and Barretts Powersports #50997,7MOU WV,50997,impression,2026-03-18,2026-09-30,SM Retargeting,7353.0,51469.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Lemon and Barretts Powersports #50997,7MOU WV,50997,impression,2026-03-18,2026-09-30,SM Cross Platform (not running),7353.0,51469.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Lemon and Barretts Powersports #50997,7MOU WV,50997,impression,2026-03-18,2026-09-30,SM Behavioral,7353.0,51469.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Lemon and Barretts Powersports #50997,7MOU WV,50997,impression,2026-03-18,2026-09-30,SM AI,7353.0,51469.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Lemon and Barrett's - Polaris #53392,7MOU WV,53392,impression,2026-04-16,2026-09-18,MC Site Retargeting,10000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Lemon and Barrett's - Yamaha #53389,7MOU WV,53389,impression,2026-03-30,2026-09-18,MC Retargeting,12500.0,75000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Lemon and Barrett's - Yamaha #53389,7MOU WV,53389,impression,2026-03-30,2026-09-18,MC GF,12500.0,75000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Lemon and Barrett's - Yamaha #53389,7MOU WV,53389,impression,2026-03-30,2026-09-18,MC GR,12500.0,75000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Lemon and Barrett's - Yamaha #53389,7MOU WV,53389,impression,2026-03-30,2026-09-18,MC Categories,12500.0,75000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Scary-Etta #55209,7MOU WV,55209,impression,2026-09-01,2026-10-11,SM GF,33333.0,33333.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Scary-Etta #55209,7MOU WV,55209,impression,2026-09-01,2026-10-11,SM GR,33333.0,33333.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Scary-Etta #55209,7MOU WV,55209,impression,2026-09-01,2026-10-11,SM Behavioral,33333.0,33333.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Washington State College of Ohio #47791,7MOU WV,47791,impression,2025-10-17,2025-12-15,SM Retargeting,20000.0,40000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - Washington State College of Ohio #47791,7MOU WV,47791,impression,2025-10-17,2025-12-15,SM Behavioral - Education Seekers,20000.0,40000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,"7MOU WV - Stealey Law & Mediation, PLLC #53012",7MOU WV,53012,impression,2026-06-03,2026-12-31,FB/IG Premium Retargeting - 131932,,,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,"7MOU WV - Stealey Law & Mediation, PLLC #53012",7MOU WV,53012,impression,2026-06-03,2026-12-31,FB/IG Premium Categories - 131932,44000.0,308000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - WVU Parkersburg #45411,7MOU WV,45411,impression,2026-08-01,2027-06-30,DOOH Venue Targeting - Display,12500.0,137500.0,12.0
mcp-Google_Drive-read_file_content-1790081135253.txt,7MOU WV - WVU Parkersburg #45411,7MOU WV,45411,impression,2026-08-01,2027-06-30,DOOH Venue Targeting - Video,12500.0,137500.0,12.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Allegany County of NY - Tourism,Allegany County of NY,,impression,2026-04-08,2026-12-31,SM - Behavioral,90000.0,810000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Allegany County of NY - Tourism,Allegany County of NY,,impression,2026-04-08,2026-12-31,SM - Retargeting,10000.0,90000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Allegany County of NY - Tourism,Allegany County of NY,,event,2026-04-08,2026-12-31,Performance Max - Family Vacation Rentals,1500.0,13500.0,3375.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Close Lumber,Close Lumber,,impression,2026-09-14,2026-09-30,MC - Category,20000.0,20000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Close Lumber,Close Lumber,,impression,2026-09-14,2026-09-30,MC - Geo-Fencing,20000.0,20000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Close Lumber,Close Lumber,,impression,2026-09-14,2026-09-30,MC - Geo-Retargeting,10000.0,10000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Field of Dreams,Field of Dreams,,impression,2026-07-28,2026-10-14,D - Retargeting,50000.0,150000.0,2.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Field of Dreams,Field of Dreams,,impression,2026-07-28,2026-10-14,D - AI,100000.0,300000.0,2.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Field of Dreams,Field of Dreams,,impression,2026-07-28,2026-10-14,D - Behavioral,100000.0,300000.0,2.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Field of Dreams Cottages,Field of Dreams Cottages,,impression,2026-07-27,2026-10-16,SM - Retargeting,10000.0,30000.0,2.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Field of Dreams Cottages,Field of Dreams Cottages,,impression,2026-07-27,2026-10-16,SM - AI,50000.0,150000.0,2.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Field of Dreams Cottages,Field of Dreams Cottages,,impression,2026-07-27,2026-10-16,SM - Behavioral,40000.0,120000.0,2.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Holland Speedway,Holland Speedway,,impression,2026-07-15,2026-10-15,FB - Category,20000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Holland Speedway,Holland Speedway,,impression,2026-07-15,2026-10-15,FB - Retargeting,20000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Mullen Factory Direct Flooring,Mullen Factory Direct Flooring,,event,2026-02-27,2026-11-29,Performance Max - Home Remodeling,1500.0,13500.0,3375.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Clearfield Jefferson Drug and Alcohol Commission,Clearfield Jefferson Drug and Alcohol Commission,,impression,2026-09-01,2027-09-30,MC - Retargeting,25000.0,325000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Clearfield Jefferson Drug and Alcohol Commission- Clearfield County,Clearfield Jefferson Drug and Alcohol Commission- Clearfield County,,impression,2026-09-01,2027-09-30,MC - Retargeting,25000.0,325000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Crystal Clean,Crystal Clean,,impression,2026-02-01,2026-11-30,FB - Retargeting,10000.0,100000.0,0.84
mcp-Google_Drive-read_file_content-1790081135253.txt,Crystal Clean,Crystal Clean,,impression,2026-02-01,2026-11-30,FB - Categories,30000.0,300000.0,0.84
mcp-Google_Drive-read_file_content-1790081135253.txt,DuBois Granite and Quartz,DuBois Granite and Quartz,,impression,2026-08-01,2027-01-31,FB - Retargeting,10000.0,60000.0,5.0
mcp-Google_Drive-read_file_content-1790081135253.txt,DuBois Granite and Quartz,DuBois Granite and Quartz,,impression,2026-08-01,2027-01-31,FB - Categories,30000.0,180000.0,5.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Dubois Granite and Quartz,Dubois Granite and Quartz,,event,2026-08-01,2027-01-31,Performance Max - Home Renovation/Dubois Granite,1500.0,9000.0,2250.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Forest County Opioid Trust,Forest County Opioid Trust,,impression,2026-07-13,2027-05-31,MC - Categories,30000.0,300000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Forest County Opioid Trust,Forest County Opioid Trust,,impression,2026-07-13,2027-05-31,MC - Geo-Retargeting,30000.0,300000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Kahle's Kitchens Inc,Kahle's Kitchens Inc,,event,2026-09-01,2026-11-30,Performance Max - Kitchen Remodel/Home & Garden,1500.0,4500.0,1125.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Modern Living Solutions,Modern Living Solutions,,impression,2026-06-12,2026-10-12,FB - Categories,30000.0,120000.0,5.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Modern Living Solutions,Modern Living Solutions,,impression,2026-06-12,2026-10-12,FB - Retargeting,10000.0,40000.0,5.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Sarvey Insurance,Sarvey Insurance,,impression,2026-07-24,2027-01-31,CTV - Retargeting,5000.0,30000.0,10.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Sarvey Insurance,Sarvey Insurance,,impression,2026-07-24,2027-01-31,CTV - Behavioral,20000.0,120000.0,10.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Shirey Overhead Doors,Shirey Overhead Doors,,impression,2026-01-27,2026-09-15,CTV - Retargeting,1000.0,8000.0,14.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Shirey Overhead Doors,Shirey Overhead Doors,,event,2026-09-15,2026-12-31,Performance Max - Garage Door Repair/Homeowner,2000.0,6000.0,1500.0
mcp-Google_Drive-read_file_content-1790081135253.txt,TTSR #54264,TTSR #54264,54264,impression,2025-09-15,2026-12-31,FB Display- Retargeting,10000.0,30000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,TTSR #54264,TTSR #54264,54264,impression,2025-09-15,2026-12-31,FB Display- Categories,50000.0,150000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,American 250 PA Monroe County Commission #56319,American 250 PA Monroe County Commission #56319,56319,impression,2026-09-24,2026-10-24,A - AI,10000.0,10000.0,10.0
mcp-Google_Drive-read_file_content-1790081135253.txt,American 250 PA Monroe County Commission #56319,American 250 PA Monroe County Commission #56319,56319,impression,2026-09-24,2026-10-24,A - Behavioral,10000.0,10000.0,10.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Brookside Homes - Stroudsburg,Brookside Homes,,impression,2026-02-04,2026-12-31,FB - Retargeting,10000.0,110000.0,1.52
mcp-Google_Drive-read_file_content-1790081135253.txt,Brookside Homes - Stroudsburg,Brookside Homes,,impression,2026-02-04,2026-12-31,FB - Categories,33640.0,370040.0,1.52
mcp-Google_Drive-read_file_content-1790081135253.txt,EIO Waste & Recycling Solutions Inc,EIO Waste & Recycling Solutions Inc,,impression,2026-06-01,2026-08-31,SM - Retargeting,500.0,500.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,EIO Waste & Recycling Solutions Inc,EIO Waste & Recycling Solutions Inc,,impression,2026-06-01,2026-08-31,SM - Behavioral,49500.0,49500.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,EIO Waste & Recycling Solutions Inc,EIO Waste & Recycling Solutions Inc,,impression,2026-06-01,2026-08-31,SM - AI,49500.0,49500.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,EIO Waste & Recycling Solutions Inc,EIO Waste & Recycling Solutions Inc,,impression,2026-06-01,2026-08-31,SM - Retargeting Lookalike,500.0,500.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,LPSCU Life,LPSCU Life,,event,2026-07-01,2026-12-31,Performance Max - Life Insurance,1500.0,9000.0,2250.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Monroe County Leti,Monroe County Leti,,impression,2026-01-22,2026-12-31,A - AI,10000.0,120000.0,13.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Monroe County Leti,Monroe County Leti,,impression,2026-01-22,2026-12-31,A - Behavioral,10000.0,120000.0,13.0
mcp-Google_Drive-read_file_content-1790081135253.txt,"Randy Nolf, DDS","Randy Nolf, DDS",,event,2026-07-21,2026-12-31,Performance Max - Dental Services,1500.0,9000.0,2250.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Blue River Promotions,Blue River Promotions,,impression,2026-08-08,2026-09-07,SM- Behavioral Targeting,150000.0,150000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Blue River Promotions,Blue River Promotions,,impression,2026-08-08,2026-09-07,SM- Website Retargeting,25000.0,25000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Blue River Promotions,Blue River Promotions,,impression,2026-08-08,2026-09-07,SM- Website Retargeting Lookalike,25000.0,25000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Santa Fe International Film Festival,Santa Fe International Film Festival,,impression,2026-09-14,2026-10-15,CTV Website Retargeting - amazon,500.0,500.0,20.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Santa Fe International Film Festival,Santa Fe International Film Festival,,impression,2026-09-14,2026-10-15,Video Website Retargeting - amazon,500.0,500.0,6.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Santa Fe International Film Festival,Santa Fe International Film Festival,,impression,2026-09-14,2026-10-15,Video Behavorial - amazon,16500.0,16500.0,6.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Santa Fe International Film Festival,Santa Fe International Film Festival,,impression,2026-09-14,2026-10-15,Video Product - amazon,16500.0,16500.0,6.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Santa Fe International Film Festival,Santa Fe International Film Festival,,impression,2026-09-14,2026-10-15,CTV Product - amazon,8000.0,8000.0,15.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Santa Fe International Film Festival,Santa Fe International Film Festival,,impression,2026-09-14,2026-10-15,CTV Behavorial - amazon,8000.0,8000.0,15.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Santa Fe International Film Festival,Santa Fe International Film Festival,,impression,2026-09-14,2026-10-15,Category Targeting - MC,50000.0,50000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Santa Fe International Film Festival,Santa Fe International Film Festival,,impression,2026-09-14,2026-10-15,Geo- Fencing - MC,50000.0,50000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Santa Fe International Film Festival,Santa Fe International Film Festival,,impression,2026-09-14,2026-10-15,Geo - Retargeting - MC,50000.0,50000.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Santa Fe International Film Festival,Santa Fe International Film Festival,,impression,2026-09-14,2026-10-15,Website Retargeting- MC,16666.0,16666.0,3.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Gerald Malloy for Congress #55545,Gerald Malloy for Congress #55545,55545,impression,2026-08-07,2026-10-06,MC - Address Targeting,50000.0,100000.0,5.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Gerald Malloy for Congress #55545,Gerald Malloy for Congress #55545,55545,impression,2026-08-07,2026-10-06,MC 0 Address Retargeting,50000.0,100000.0,5.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Hedjak #50420,Hedjak #50420,50420,impression,2025-12-01,2026-03-01,Plus 5000 bonus impressions,,,
mcp-Google_Drive-read_file_content-1790081135253.txt,Hedjak #50420,Hedjak #50420,50420,impression,2025-12-01,2026-03-01,AZD - Retargeting,10000.0,30000.0,2.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Hedjak #50420,Hedjak #50420,50420,impression,2025-12-01,2026-03-01,AZD - Behavioral,25000.0,75000.0,2.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Hedjak #50420,Hedjak #50420,50420,impression,2025-12-01,2026-03-01,AZD - Product,25000.0,75000.0,2.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Ace of Diamonds #51427,Ace of Diamonds #51427,51427,impression,2025-12-29,2026-12-27,Display - Retargeting,50000.0,600000.0,2.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Hogan's Jewelers #52870,Hogan's Jewelers #52870,52870,impression,2026-03-02,2027-02-28,Display - Retargeting,3000.0,36000.0,2.5
mcp-Google_Drive-read_file_content-1790081135253.txt,TPB Resorts - The Breakers St. Ignace,TPB Resorts,,impression,2026-05-08,2026-12-07,DOOH - Venue Display,16666.0,116662.0,10.0
mcp-Google_Drive-read_file_content-1790081135253.txt,TPB Resorts - Kingsail #51619,TPB Resorts,51619,impression,2026-09-14,2026-12-13,SM - Behavioral,166666.0,499998.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,TPB Resorts - The Colonial Harbor Springs,TPB Resorts,,impression,2026-06-17,2026-10-04,Display - Behavioral,166666.0,666664.0,2.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Yes Way Rosé,Yes Way Rosé,,impression,2025-07-03,2025-07-12,SM Behavioral,800000.0,800000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Yes Way Rosé,Yes Way Rosé,,impression,2025-07-03,2025-07-12,SM Geo-Fencing,3333.0,3333.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Yes Way Rosé,Yes Way Rosé,,impression,2025-07-03,2025-07-12,SM Geo-Retargeting,30000.0,30000.0,3.0
mcp-Google_Drive-read_file_content-1790081135253.txt,CMOco,CMOco,,event,2026-09-14,2026-12-10,Performance Max,750.0,2250.0,562.5
mcp-Google_Drive-read_file_content-1790081135253.txt,Parade Pomps,Parade Pomps,,event,2026-08-17,2026-10-28,PMAX - Parade Floats/Party Planning/Retargeting,1500.0,4500.0,1125.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Parkview Senior Living,Parkview Senior Living,,event,2026-07-07,2026-12-31,Performance Max,1500.0,9000.0,2250.0
mcp-Google_Drive-read_file_content-1790081135253.txt,Parkview Senior Living - Tullahoma,Parkview Senior Living,,event,2026-07-07,2026-12-31,Performance Max,1500.0,9000.0,2250.0
